Program,Version,Program build date,Command line,Start time,Stop time,Elapsed time (seconds),Status
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*Z6_filtered_Normalized.las E:\Palancia\TLS\10_CloudMetrics\Z6_filtered.csv ","Tue Feb 12 10:06:42 2019","Tue Feb 12 10:06:48 2019",6,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z6_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z6_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:06:48 2019","Tue Feb 12 10:06:48 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\Z6_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z6_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:06:48 2019","Tue Feb 12 10:06:50 2019",2,Success
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*Z11_filtered_Normalized.las E:\Palancia\TLS\10_CloudMetrics\Z11_filtered.csv ","Tue Feb 12 10:08:28 2019","Tue Feb 12 10:08:37 2019",9,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z11_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z11_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:08:37 2019","Tue Feb 12 10:08:37 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\Z11_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z11_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:08:37 2019","Tue Feb 12 10:08:41 2019",4,Success
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*Z16_filtered_Normalized.las E:\Palancia\TLS\10_CloudMetrics\Z16_filtered.csv ","Tue Feb 12 10:09:03 2019","Tue Feb 12 10:09:09 2019",6,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z16_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z16_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:09:09 2019","Tue Feb 12 10:09:09 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\Z16_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z16_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:09:09 2019","Tue Feb 12 10:09:11 2019",2,Success
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*Z13_filtered_Normalized.las E:\Palancia\TLS\10_CloudMetrics\Z13_filtered.csv ","Tue Feb 12 10:10:09 2019","Tue Feb 12 10:10:15 2019",6,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z13_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z13_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:10:15 2019","Tue Feb 12 10:10:15 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\Z13_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z13_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:10:15 2019","Tue Feb 12 10:10:17 2019",2,Success
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*Z18_filtered_Normalized.las E:\Palancia\TLS\10_CloudMetrics\Z18_filtered.csv ","Tue Feb 12 10:11:20 2019","Tue Feb 12 10:11:34 2019",14,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z18_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z18_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:11:34 2019","Tue Feb 12 10:11:34 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\Z18_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z18_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:11:34 2019","Tue Feb 12 10:11:39 2019",5,Success
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*Z3_filtered_Normalized.las E:\Palancia\TLS\10_CloudMetrics\Z3_filtered.csv ","Tue Feb 12 10:11:44 2019","Tue Feb 12 10:11:46 2019",2,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z3_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z3_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:11:46 2019","Tue Feb 12 10:11:46 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\Z3_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z3_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:11:46 2019","Tue Feb 12 10:11:46 2019",0,Success
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*Z1_filtered_Normalized.las E:\Palancia\TLS\10_CloudMetrics\Z1_filtered.csv ","Tue Feb 12 10:12:48 2019","Tue Feb 12 10:12:53 2019",5,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z1_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z1_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:12:53 2019","Tue Feb 12 10:12:53 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\Z1_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z1_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:12:53 2019","Tue Feb 12 10:12:55 2019",2,Success
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*Z19_filtered_Normalized.las E:\Palancia\TLS\10_CloudMetrics\Z19_filtered.csv ","Tue Feb 12 10:14:38 2019","Tue Feb 12 10:14:49 2019",11,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z19_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z19_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:14:49 2019","Tue Feb 12 10:14:49 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\Z19_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z19_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:14:49 2019","Tue Feb 12 10:14:53 2019",4,Success
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*Z7_filtered_Normalized.las E:\Palancia\TLS\10_CloudMetrics\Z7_filtered.csv ","Tue Feb 12 10:15:51 2019","Tue Feb 12 10:16:04 2019",13,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z7_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z7_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:16:04 2019","Tue Feb 12 10:16:04 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\Z7_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z7_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:16:04 2019","Tue Feb 12 10:16:10 2019",6,Success
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*Z4_filtered_Normalized.las E:\Palancia\TLS\10_CloudMetrics\Z4_filtered.csv ","Tue Feb 12 10:16:22 2019","Tue Feb 12 10:16:24 2019",2,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z4_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z4_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:16:24 2019","Tue Feb 12 10:16:24 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\Z4_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z4_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:16:24 2019","Tue Feb 12 10:16:25 2019",1,Success
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*Z9_filtered_Normalized.las E:\Palancia\TLS\10_CloudMetrics\Z9_filtered.csv ","Tue Feb 12 10:18:00 2019","Tue Feb 12 10:18:11 2019",11,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z9_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z9_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:18:11 2019","Tue Feb 12 10:18:11 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\Z9_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z9_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:18:11 2019","Tue Feb 12 10:18:16 2019",5,Success
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*Z14_filtered_Normalized.las E:\Palancia\TLS\10_CloudMetrics\Z14_filtered.csv ","Tue Feb 12 10:19:49 2019","Tue Feb 12 10:19:57 2019",8,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z14_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z14_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:19:57 2019","Tue Feb 12 10:19:57 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\Z14_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z14_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:19:57 2019","Tue Feb 12 10:20:01 2019",4,Success
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*Z5_filtered_Normalized.las E:\Palancia\TLS\10_CloudMetrics\Z5_filtered.csv ","Tue Feb 12 10:20:11 2019","Tue Feb 12 10:20:13 2019",2,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z5_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z5_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:20:13 2019","Tue Feb 12 10:20:13 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\Z5_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z5_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:20:13 2019","Tue Feb 12 10:20:14 2019",1,Success
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*Z2_filtered_Normalized.las E:\Palancia\TLS\10_CloudMetrics\Z2_filtered.csv ","Tue Feb 12 10:20:47 2019","Tue Feb 12 10:20:51 2019",4,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z2_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z2_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:20:51 2019","Tue Feb 12 10:20:51 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\Z2_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z2_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:20:51 2019","Tue Feb 12 10:20:53 2019",2,Success
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*Z15_filtered_Normalized.las E:\Palancia\TLS\10_CloudMetrics\Z15_filtered.csv ","Tue Feb 12 10:23:05 2019","Tue Feb 12 10:23:18 2019",13,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z15_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z15_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:23:18 2019","Tue Feb 12 10:23:18 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\Z15_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z15_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 12 10:23:18 2019","Tue Feb 12 10:23:24 2019",6,Success
"CloudMetrics",2.57,"Aug  6 2018 10:53:24","*.las metrics.csv","Wed Feb 13 13:11:06 2019","Wed Feb 13 13:13:52 2019",166,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z17_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z17_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:06 2019","Wed Feb 13 16:06:06 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\Z17_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z17_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:06 2019","Wed Feb 13 16:06:10 2019",4,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z20_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z20_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:10 2019","Wed Feb 13 16:06:10 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\Z20_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z20_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:10 2019","Wed Feb 13 16:06:15 2019",5,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z8_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z8_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:15 2019","Wed Feb 13 16:06:15 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\Z8_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z8_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:15 2019","Wed Feb 13 16:06:17 2019",2,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z10_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z10_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:17 2019","Wed Feb 13 16:06:17 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\Z10_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z10_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:17 2019","Wed Feb 13 16:06:20 2019",3,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z12_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z12_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:20 2019","Wed Feb 13 16:06:20 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\Z12_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z12_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:20 2019","Wed Feb 13 16:06:23 2019",3,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z6_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z6_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:23 2019","Wed Feb 13 16:06:23 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\Z6_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z6_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:23 2019","Wed Feb 13 16:06:25 2019",2,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z11_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z11_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:25 2019","Wed Feb 13 16:06:25 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\Z11_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z11_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:25 2019","Wed Feb 13 16:06:29 2019",4,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z16_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z16_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:29 2019","Wed Feb 13 16:06:29 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\Z16_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z16_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:29 2019","Wed Feb 13 16:06:32 2019",3,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z13_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z13_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:32 2019","Wed Feb 13 16:06:32 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\Z13_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z13_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:32 2019","Wed Feb 13 16:06:34 2019",2,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z18_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z18_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:34 2019","Wed Feb 13 16:06:34 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\Z18_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z18_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:34 2019","Wed Feb 13 16:06:41 2019",7,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z3_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z3_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:41 2019","Wed Feb 13 16:06:41 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\Z3_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z3_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:41 2019","Wed Feb 13 16:06:41 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z1_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z1_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:41 2019","Wed Feb 13 16:06:41 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\Z1_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z1_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:41 2019","Wed Feb 13 16:06:44 2019",3,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z19_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z19_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:44 2019","Wed Feb 13 16:06:44 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\Z19_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z19_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:44 2019","Wed Feb 13 16:06:48 2019",4,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z7_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z7_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:48 2019","Wed Feb 13 16:06:48 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\Z7_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z7_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:48 2019","Wed Feb 13 16:06:55 2019",7,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z4_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z4_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:55 2019","Wed Feb 13 16:06:55 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\Z4_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z4_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:55 2019","Wed Feb 13 16:06:56 2019",1,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z9_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z9_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:56 2019","Wed Feb 13 16:06:56 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\Z9_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z9_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:06:56 2019","Wed Feb 13 16:07:01 2019",5,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z14_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z14_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:07:01 2019","Wed Feb 13 16:07:01 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.10 E:\Palancia\TLS\9_Normalized_PointClouds\Z14_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z14_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Wed Feb 13 16:07:01 2019","Wed Feb 13 16:07:05 2019",4,Success
